user_id,join_date,gopay_tier,internal_credit_score,paylater_limit
GP-004614,2022-12-02,Plus,,500000
GP-004615,2021-03-05,Plus,448.0,1500000
GP-004616,2021-05-03,Basic,395.0,0
GP-004617,2023-07-30,Plus,609.0,3000000
GP-004618,2022-06-10,Plus,706.0,3000000
GP-004619,2023-01-10,Basic,,0
GP-004620,2023-03-22,Plus,709.0,500000
GP-004621,2022-02-24,Plus,717.0,1500000
GP-004622,2021-03-27,Basic,,0
GP-004623,2021-12-31,Basic,498.0,0
GP-004624,2023-07-12,Basic,425.0,0
GP-004625,2023-04-02,Plus,610.0,500000
GP-004626,2021-01-10,Basic,313.0,0
GP-004627,2022-12-31,Basic,362.0,0
GP-004628,2021-12-18,Basic,456.0,0
GP-004629,2023-03-13,Plus,,500000
GP-004630,2021-07-19,Plus,500.0,1500000
GP-004631,2022-12-31,Plus,586.0,1500000
GP-004632,2021-02-20,Basic,469.0,0
GP-004633,2023-04-20,Plus,512.0,500000
GP-004634,2023-09-16,Plus,,500000
GP-004635,2022-04-03,Basic,,0
GP-004636,2021-10-18,Basic,310.0,0
GP-004637,2021-06-17,Basic,447.0,0
GP-004638,2021-09-07,Plus,727.0,1500000
GP-004639,2021-10-08,Plus,642.0,500000
GP-004640,2023-02-22,Plus,767.0,1500000
GP-004641,2021-09-30,Plus,438.0,3000000
GP-004642,2022-03-21,Plus,614.0,3000000
GP-004643,2023-09-10,Basic,462.0,0
GP-004644,2023-01-27,Plus,420.0,5000000
GP-004645,2022-06-18,Basic,388.0,0
GP-004646,2022-02-13,Basic,,0
GP-004647,2022-06-11,Basic,424.0,0
GP-004648,2021-01-19,Basic,454.0,0
GP-004649,2022-04-01,Plus,426.0,1500000
GP-004650,2023-02-23,Plus,504.0,1500000
GP-004651,2023-01-26,Plus,630.0,5000000
GP-004652,2022-06-15,Basic,414.0,0
GP-004653,2021-05-10,Basic,312.0,0
GP-004654,2021-07-13,Basic,,0
GP-004655,2022-11-07,Plus,778.0,3000000
GP-004656,2022-04-11,Basic,400.0,0
GP-004657,2022-10-09,Plus,703.0,500000
GP-004658,2022-07-27,Basic,336.0,0
GP-004659,2023-01-11,Basic,440.0,0
GP-004660,2022-11-23,Plus,,500000
GP-004661,2021-05-01,Basic,332.0,0
GP-004662,2023-02-24,Basic,407.0,0
GP-004663,2022-12-01,Plus,516.0,500000
GP-004664,2023-06-19,Plus,618.0,5000000
GP-004665,2023-02-20,Basic,378.0,0
GP-004666,2021-08-19,Basic,358.0,0
GP-004667,2021-03-16,Plus,528.0,3000000
GP-004668,2022-08-06,Plus,705.0,500000
GP-004669,2023-03-31,Basic,470.0,0
GP-004670,2023-03-18,Plus,405.0,5000000
GP-004671,2022-07-05,Basic,345.0,0
GP-004672,2021-04-15,Basic,,0
GP-004673,2022-07-06,Plus,571.0,1500000
GP-004674,2023-07-15,Plus,802.0,500000
GP-004675,2021-04-04,Basic,341.0,0
GP-004676,2021-06-05,Basic,467.0,0
GP-004677,2021-03-02,Basic,342.0,0
GP-004678,2022-01-19,Plus,729.0,3000000
GP-004679,2021-04-04,Plus,,3000000
GP-004680,2023-09-25,Basic,367.0,0
GP-004681,2022-02-25,Plus,551.0,1500000
GP-004682,2023-07-12,Basic,430.0,0
GP-004683,2023-01-04,Plus,529.0,1500000
GP-004684,2023-09-12,Plus,838.0,500000
GP-004685,2022-04-04,Plus,454.0,1500000
GP-004686,2021-05-11,Plus,738.0,500000
GP-004687,2022-02-16,Basic,321.0,0
GP-004688,2023-04-03,Plus,,3000000
GP-004689,2021-06-02,Plus,,500000
GP-004690,2022-10-10,Plus,581.0,1500000
GP-004691,2022-11-21,Basic,471.0,0
GP-004692,2021-09-06,Plus,620.0,500000
GP-004693,2023-01-08,Basic,468.0,0
GP-004694,2022-06-26,Basic,493.0,0
GP-004695,2023-05-23,Basic,400.0,0
GP-004696,2022-09-18,Basic,484.0,0
GP-004697,2023-05-13,Basic,,0
GP-004698,2023-05-29,Basic,401.0,0
GP-004699,2022-10-29,Basic,304.0,0
GP-004700,2021-06-16,Plus,809.0,1500000
GP-004701,2022-12-23,Plus,517.0,1500000
GP-004702,2022-01-13,Basic,345.0,0
GP-004703,2021-06-03,Basic,,0
GP-004704,2022-06-12,Plus,,1500000
GP-004705,2023-03-23,Basic,482.0,0
GP-004706,2021-03-25,Plus,493.0,500000
GP-004707,2022-06-21,Plus,417.0,1500000
GP-004708,2023-03-30,Plus,490.0,1500000
GP-004709,2022-10-11,Basic,342.0,0
GP-004710,2021-02-14,Basic,339.0,0
GP-004711,2021-10-04,Plus,659.0,500000
GP-004712,2023-09-20,Plus,693.0,1500000
GP-004713,2023-03-06,Plus,619.0,1500000
GP-004714,2022-02-25,Basic,478.0,0
GP-004715,2021-08-14,Plus,784.0,3000000
GP-004716,2022-07-20,Plus,,500000
GP-004717,2021-09-25,Basic,338.0,0
GP-004718,2023-03-05,Basic,410.0,0
GP-004719,2023-04-07,Plus,470.0,500000
GP-004720,2022-03-27,Plus,718.0,500000
GP-004721,2021-10-29,Basic,495.0,0
GP-004722,2022-01-30,Basic,,0
GP-004723,2022-07-15,Basic,421.0,0
GP-004724,2022-09-13,Plus,681.0,1500000
GP-004725,2022-02-04,Plus,579.0,500000
GP-004726,2021-04-03,Plus,,1500000
GP-004727,2023-02-22,Plus,753.0,1500000
GP-004728,2023-06-07,Plus,515.0,3000000
GP-004729,2021-11-01,Basic,390.0,0
GP-004730,2021-09-13,Plus,702.0,5000000
GP-004731,2022-08-15,Plus,466.0,500000
GP-004732,2023-05-07,Basic,421.0,0
GP-004733,2023-02-11,Basic,495.0,0
GP-004734,2021-06-04,Plus,,3000000
GP-004735,2021-01-23,Basic,342.0,0
GP-004736,2022-04-01,Basic,,0
GP-004737,2021-12-12,Plus,832.0,500000
GP-004738,2021-06-30,Plus,522.0,500000
GP-004739,2021-08-14,Basic,,0
GP-004740,2021-02-10,Basic,311.0,0
GP-004741,2023-03-09,Plus,625.0,1500000
GP-004742,2023-08-06,Plus,833.0,500000
GP-004743,2021-06-20,Plus,675.0,1500000
GP-004744,2021-04-05,Plus,579.0,3000000
GP-004745,2021-05-27,Basic,372.0,0
GP-004746,2022-09-03,Basic,494.0,0
GP-004747,2021-09-17,Plus,725.0,3000000
GP-004748,2021-06-22,Basic,301.0,0
GP-004749,2021-12-03,Plus,454.0,1500000
GP-004750,2023-09-06,Plus,632.0,5000000
GP-004751,2022-01-12,Plus,810.0,5000000
GP-004752,2023-04-08,Basic,345.0,0
GP-004753,2023-06-09,Plus,,500000
GP-004754,2022-07-09,Plus,,1500000
GP-004755,2022-02-09,Plus,689.0,500000
GP-004756,2021-03-11,Basic,438.0,0
GP-004757,2023-01-12,Plus,805.0,1500000
GP-004758,2023-01-23,Basic,340.0,0
GP-004759,2021-02-20,Plus,809.0,500000
GP-004760,2023-09-05,Plus,766.0,500000
GP-004761,2021-04-29,Basic,359.0,0
GP-004762,2022-12-11,Basic,,0
GP-004763,2023-03-24,Basic,444.0,0
GP-004764,2021-01-24,Plus,517.0,1500000
GP-004765,2021-06-27,Plus,414.0,500000
GP-004766,2022-04-05,Basic,472.0,0
GP-004767,2022-09-05,Plus,823.0,3000000
GP-004768,2021-02-17,Basic,412.0,0
GP-004769,2023-09-14,Basic,325.0,0
GP-004770,2022-01-04,Plus,676.0,5000000
GP-004771,2021-09-28,Plus,714.0,1500000
GP-004772,2023-07-11,Plus,466.0,500000
GP-004773,2023-04-08,Plus,783.0,500000
GP-004774,2022-09-30,Plus,627.0,500000
GP-004775,2022-05-14,Basic,463.0,0
GP-004776,2021-03-31,Basic,333.0,0
GP-004777,2021-01-23,Basic,352.0,0
GP-004778,2022-07-04,Plus,690.0,1500000
GP-004779,2021-09-09,Basic,300.0,0
GP-004780,2022-03-10,Plus,501.0,500000
GP-004781,2021-01-01,Plus,533.0,500000
GP-004782,2021-12-18,Basic,438.0,0
GP-004783,2023-03-26,Plus,820.0,500000
GP-004784,2023-05-11,Basic,447.0,0
GP-004785,2021-01-27,Basic,308.0,0
GP-004786,2023-03-13,Basic,458.0,0
GP-004787,2021-04-25,Basic,,0
GP-004788,2023-02-10,Plus,610.0,5000000
GP-004789,2022-02-17,Plus,,3000000
GP-004790,2023-03-16,Basic,460.0,0
GP-004791,2023-08-01,Basic,352.0,0
GP-004792,2021-12-22,Basic,,0
GP-004793,2021-01-16,Plus,,3000000
GP-004794,2021-01-17,Plus,779.0,1500000
GP-004795,2021-05-08,Plus,829.0,500000
GP-004796,2023-09-14,Plus,614.0,1500000
GP-004797,2022-01-19,Plus,699.0,1500000
GP-004798,2021-09-03,Basic,395.0,0
GP-004799,2023-04-24,Basic,378.0,0
GP-004800,2022-10-18,Plus,779.0,500000
GP-004801,2022-05-19,Plus,555.0,3000000
GP-004802,2023-05-16,Plus,,500000
GP-004803,2021-12-31,Basic,453.0,0
GP-004804,2022-07-10,Plus,,1500000
GP-004805,2021-03-05,Basic,325.0,0
GP-004806,2022-01-17,Plus,656.0,3000000
GP-004807,2021-01-14,Basic,330.0,0
GP-004808,2021-04-02,Basic,497.0,0
GP-004809,2023-04-24,Plus,591.0,500000
GP-004810,2021-11-03,Basic,306.0,0
GP-004811,2022-03-19,Plus,834.0,500000
GP-004812,2021-01-10,Basic,394.0,0
GP-004813,2021-01-15,Plus,,1500000
GP-004814,2023-04-30,Plus,814.0,500000
GP-004815,2022-02-28,Plus,648.0,500000
GP-004816,2021-03-21,Basic,373.0,0
GP-004817,2021-08-16,Plus,,500000
GP-004818,2021-11-27,Plus,557.0,1500000
GP-004819,2021-09-14,Plus,522.0,1500000
GP-004820,2021-10-07,Basic,312.0,0
GP-004821,2021-08-30,Plus,508.0,1500000
GP-004822,2022-09-24,Plus,,500000
GP-004823,2022-03-26,Basic,466.0,0
GP-004824,2021-12-27,Plus,791.0,500000
GP-004825,2021-11-22,Basic,387.0,0
GP-004826,2022-02-20,Plus,598.0,1500000
GP-004827,2022-08-30,Plus,481.0,1500000
GP-004828,2021-04-21,Basic,481.0,0
GP-004829,2022-05-13,Plus,,5000000
GP-004830,2021-05-10,Basic,,0
GP-004831,2023-08-17,Plus,651.0,5000000
GP-004832,2022-04-07,Basic,320.0,0
GP-004833,2021-12-23,Plus,481.0,500000
GP-004834,2021-04-19,Basic,343.0,0
GP-004835,2022-10-12,Basic,335.0,0
GP-004836,2023-08-17,Basic,368.0,0
GP-004837,2021-01-25,Basic,,0
GP-004838,2022-09-28,Plus,474.0,500000
GP-004839,2023-07-22,Plus,,1500000
GP-004840,2022-12-21,Basic,462.0,0
GP-004841,2021-12-25,Basic,410.0,0
GP-004842,2023-05-08,Plus,714.0,3000000
GP-004843,2023-07-23,Plus,,1500000
GP-004844,2022-03-10,Basic,450.0,0
GP-004845,2023-07-15,Plus,634.0,1500000
GP-004846,2022-01-04,Plus,,5000000
GP-004847,2021-04-23,Basic,,0
GP-004848,2022-04-10,Plus,407.0,500000
GP-004849,2021-03-07,Plus,736.0,3000000
GP-004850,2022-03-13,Basic,417.0,0
GP-004851,2022-12-11,Basic,445.0,0
GP-004852,2023-02-27,Basic,456.0,0
GP-004853,2022-05-18,Plus,,1500000
GP-004854,2023-05-09,Plus,,500000
GP-004855,2021-05-14,Basic,478.0,0
GP-004856,2021-10-11,Plus,502.0,3000000
GP-004857,2021-10-30,Basic,,0
GP-004858,2023-08-31,Basic,360.0,0
GP-004859,2023-03-25,Plus,459.0,3000000
GP-004860,2021-01-18,Basic,318.0,0
GP-004861,2022-05-05,Basic,437.0,0
GP-004862,2022-11-11,Basic,380.0,0
GP-004863,2023-03-25,Plus,,1500000
GP-004864,2023-07-27,Plus,,1500000
GP-004865,2021-11-04,Plus,578.0,500000
GP-004866,2021-11-08,Plus,589.0,1500000
GP-004867,2022-12-08,Basic,328.0,0
GP-004868,2021-04-19,Plus,843.0,3000000
GP-004869,2021-01-09,Plus,524.0,500000
GP-004870,2022-12-21,Plus,444.0,1500000
GP-004871,2021-04-03,Plus,635.0,1500000
GP-004872,2023-03-02,Plus,443.0,3000000
GP-004873,2021-08-18,Plus,559.0,1500000
GP-004874,2022-07-11,Basic,,0
GP-004875,2021-12-21,Plus,716.0,500000
GP-004876,2023-04-16,Plus,,1500000
GP-004877,2021-02-09,Basic,377.0,0
GP-004878,2022-02-07,Basic,,0
GP-004879,2023-02-15,Plus,503.0,500000
GP-004880,2022-12-13,Basic,329.0,0
GP-004881,2022-07-30,Basic,328.0,0
GP-004882,2023-01-01,Plus,417.0,500000
GP-004883,2022-09-29,Basic,446.0,0
GP-004884,2021-01-16,Plus,505.0,500000
GP-004885,2021-02-09,Plus,516.0,5000000
GP-004886,2023-09-18,Plus,627.0,1500000
GP-004887,2021-03-20,Basic,399.0,0
GP-004888,2021-03-10,Basic,347.0,0
GP-004889,2023-05-19,Plus,522.0,1500000
GP-004890,2021-12-02,Plus,834.0,1500000
GP-004891,2022-01-26,Plus,,5000000
GP-004892,2022-01-24,Basic,360.0,0
GP-004893,2021-03-16,Plus,796.0,500000
GP-004894,2021-06-28,Plus,558.0,3000000
GP-004895,2021-07-23,Plus,801.0,5000000
GP-004896,2021-04-27,Basic,301.0,0
GP-004897,2023-02-25,Plus,782.0,500000
GP-004898,2023-09-16,Plus,525.0,3000000
GP-004899,2023-06-11,Plus,672.0,500000
GP-004900,2023-03-14,Plus,785.0,500000
GP-004901,2022-02-25,Basic,401.0,0
GP-004902,2023-07-17,Basic,390.0,0
GP-004903,2022-05-11,Plus,,1500000
GP-004904,2023-03-17,Plus,,5000000
GP-004905,2023-08-08,Basic,405.0,0
GP-004906,2022-01-14,Plus,663.0,1500000
GP-004907,2022-12-19,Basic,458.0,0
GP-004908,2022-03-02,Basic,331.0,0
GP-004909,2021-08-19,Plus,434.0,3000000
GP-004910,2023-08-03,Basic,332.0,0
GP-004911,2023-08-26,Plus,413.0,1500000
GP-004912,2023-05-23,Basic,481.0,0
GP-004913,2023-08-12,Basic,388.0,0
GP-004914,2023-01-11,Plus,437.0,1500000
GP-004915,2021-01-24,Plus,449.0,1500000
GP-004916,2022-01-27,Basic,338.0,0
GP-004917,2023-03-31,Basic,476.0,0
GP-004918,2022-05-03,Basic,415.0,0
GP-004919,2021-12-02,Plus,553.0,3000000
GP-004920,2022-06-06,Plus,577.0,5000000
GP-004921,2023-02-12,Plus,,500000
GP-004922,2022-03-06,Plus,501.0,5000000
GP-004923,2023-09-25,Basic,439.0,0
GP-004924,2022-06-02,Plus,712.0,1500000
GP-004925,2022-01-16,Basic,,0
GP-004926,2021-07-30,Plus,818.0,5000000
GP-004927,2021-12-06,Plus,,500000
GP-004928,2022-04-09,Plus,770.0,1500000
GP-004929,2023-08-06,Basic,310.0,0
GP-004930,2022-11-01,Plus,472.0,500000
GP-004931,2022-07-14,Plus,,1500000
GP-004932,2022-01-05,Plus,401.0,500000
GP-004933,2021-10-30,Plus,451.0,500000
GP-004934,2022-12-01,Plus,667.0,1500000
GP-004935,2022-12-14,Basic,394.0,0
GP-004936,2021-08-03,Plus,786.0,3000000
GP-004937,2023-08-05,Plus,587.0,3000000
GP-004938,2021-12-05,Plus,463.0,500000
GP-004939,2023-03-01,Plus,662.0,1500000
GP-004940,2021-11-25,Plus,828.0,1500000
GP-004941,2022-06-18,Plus,637.0,500000
GP-004942,2021-11-21,Plus,499.0,5000000
GP-004943,2022-06-10,Basic,387.0,0
GP-004944,2022-05-01,Plus,808.0,1500000
GP-004945,2022-12-26,Plus,,3000000
GP-004946,2023-06-23,Basic,367.0,0
GP-004947,2021-11-02,Basic,,0
GP-004948,2023-06-09,Plus,401.0,500000
GP-004949,2021-05-22,Basic,464.0,0
GP-004950,2022-09-21,Plus,753.0,500000
GP-004951,2021-11-01,Basic,369.0,0
GP-004952,2021-06-09,Plus,628.0,1500000
GP-004953,2021-11-21,Plus,752.0,500000
GP-004954,2022-02-16,Basic,476.0,0
GP-004955,2021-07-09,Plus,632.0,1500000
GP-004956,2022-11-28,Basic,420.0,0
GP-004957,2021-04-27,Plus,652.0,3000000
GP-004958,2022-08-25,Basic,395.0,0
GP-004959,2021-04-08,Basic,319.0,0
GP-004960,2022-07-08,Basic,452.0,0
GP-004961,2021-05-11,Plus,418.0,1500000
GP-004962,2021-10-14,Plus,440.0,1500000
GP-004963,2022-07-26,Plus,425.0,3000000
GP-004964,2021-08-04,Basic,495.0,0
GP-004965,2021-09-17,Plus,,1500000
GP-004966,2022-07-10,Plus,420.0,500000
GP-004967,2022-12-09,Plus,626.0,3000000
GP-004968,2023-08-29,Basic,457.0,0
GP-004969,2023-06-25,Basic,481.0,0
GP-004970,2023-09-02,Plus,787.0,500000
GP-004971,2023-04-06,Basic,492.0,0
GP-004972,2021-04-28,Basic,374.0,0
GP-004973,2022-05-16,Plus,510.0,500000
GP-004974,2023-02-22,Plus,628.0,1500000
GP-004975,2022-03-04,Plus,566.0,500000
GP-004976,2022-07-20,Basic,480.0,0
GP-004977,2023-03-17,Plus,582.0,500000
GP-004978,2023-05-13,Plus,,1500000
GP-004979,2021-07-23,Plus,435.0,500000
GP-004980,2021-07-14,Plus,545.0,1500000
GP-004981,2022-08-11,Basic,386.0,0
GP-004982,2022-05-08,Plus,520.0,500000
GP-004983,2021-12-23,Basic,317.0,0
GP-004984,2022-05-12,Plus,753.0,500000
GP-004985,2023-03-26,Basic,486.0,0
GP-004986,2023-03-16,Basic,395.0,0
GP-004987,2023-03-10,Plus,496.0,5000000
GP-004988,2023-09-23,Plus,512.0,5000000
GP-004989,2022-02-28,Basic,487.0,0
GP-004990,2021-07-19,Plus,524.0,500000
GP-004991,2021-06-17,Plus,846.0,1500000
GP-004992,2022-05-16,Plus,836.0,1500000
GP-004993,2023-01-08,Plus,,1500000
GP-004994,2022-06-29,Plus,778.0,1500000
GP-004995,2021-07-04,Plus,,1500000
GP-004996,2021-03-05,Plus,841.0,500000
GP-004997,2021-04-03,Plus,651.0,1500000
GP-004998,2021-02-02,Plus,724.0,5000000
GP-004999,2022-03-01,Plus,,3000000
GP-005000,2022-04-26,Plus,724.0,500000
GP-005001,2023-02-23,Basic,334.0,0
GP-005002,2022-04-01,Plus,672.0,5000000
GP-005003,2022-11-17,Plus,482.0,3000000
GP-005004,2023-04-16,Basic,331.0,0
GP-005005,2021-06-23,Plus,835.0,1500000
GP-005006,2021-04-06,Plus,703.0,500000
GP-005007,2023-03-31,Basic,,0
GP-005008,2021-07-27,Plus,628.0,500000
GP-005009,2021-03-12,Basic,449.0,0
GP-005010,2023-04-27,Plus,522.0,3000000
GP-005011,2022-02-02,Basic,410.0,0
GP-005012,2021-01-05,Basic,437.0,0
GP-005013,2021-02-02,Plus,450.0,500000
GP-005014,2021-09-22,Plus,,5000000
GP-005015,2022-12-13,Basic,394.0,0
GP-005016,2023-06-26,Plus,572.0,1500000
GP-005017,2022-08-22,Basic,486.0,0
GP-005018,2023-06-17,Basic,492.0,0
GP-005019,2022-12-28,Plus,,500000
GP-005020,2021-04-01,Plus,513.0,5000000
GP-005021,2023-03-04,Basic,450.0,0
GP-005022,2022-05-11,Basic,431.0,0
GP-005023,2022-02-03,Plus,522.0,5000000
GP-005024,2023-05-01,Plus,,5000000
GP-005025,2023-03-06,Basic,402.0,0
GP-005026,2022-08-30,Plus,779.0,500000
GP-005027,2022-10-03,Plus,832.0,3000000
GP-005028,2022-11-22,Plus,846.0,3000000
GP-005029,2022-01-07,Basic,376.0,0
GP-005030,2022-12-19,Basic,444.0,0
GP-005031,2023-04-16,Plus,569.0,5000000
GP-005032,2023-09-04,Plus,619.0,500000
GP-005033,2021-05-29,Basic,471.0,0
GP-005034,2021-07-11,Plus,768.0,1500000
GP-005035,2022-11-05,Plus,810.0,500000
GP-005036,2021-06-15,Plus,432.0,500000
GP-005037,2022-05-31,Plus,557.0,1500000
GP-005038,2022-08-25,Basic,,0
GP-005039,2022-12-02,Plus,520.0,1500000
GP-005040,2023-01-04,Basic,412.0,0
GP-005041,2023-06-25,Plus,693.0,3000000
GP-005042,2022-08-08,Plus,562.0,1500000
GP-005043,2023-09-24,Plus,462.0,1500000
GP-005044,2021-11-19,Plus,743.0,500000
GP-005045,2023-03-20,Plus,,1500000
GP-005046,2021-01-05,Plus,777.0,5000000
GP-005047,2023-02-13,Basic,303.0,0
GP-005048,2023-03-09,Plus,829.0,3000000
GP-005049,2022-03-01,Plus,458.0,500000
GP-005050,2022-04-30,Basic,432.0,0
GP-005051,2022-01-27,Plus,448.0,1500000
GP-005052,2023-05-07,Plus,717.0,5000000
GP-005053,2022-05-31,Plus,565.0,500000
GP-005054,2022-09-21,Plus,,1500000
GP-005055,2023-08-12,Plus,600.0,500000
GP-005056,2021-10-15,Basic,368.0,0
GP-005057,2022-12-17,Basic,457.0,0
GP-005058,2021-05-09,Basic,368.0,0
GP-005059,2023-08-16,Plus,596.0,500000
GP-005060,2023-01-25,Plus,,1500000
GP-005061,2021-06-24,Plus,756.0,1500000
GP-005062,2021-12-08,Plus,788.0,3000000
GP-005063,2023-08-09,Basic,365.0,0
GP-005064,2022-10-02,Basic,422.0,0
GP-005065,2021-09-18,Plus,578.0,500000
GP-005066,2021-12-24,Basic,372.0,0
GP-005067,2021-01-05,Plus,,500000
GP-005068,2021-09-01,Plus,,3000000
GP-005069,2022-05-09,Plus,,500000
GP-005070,2022-11-04,Basic,464.0,0
GP-005071,2023-06-12,Plus,433.0,3000000
GP-005072,2023-05-06,Basic,379.0,0
GP-005073,2022-07-23,Plus,837.0,5000000
GP-005074,2021-08-08,Plus,649.0,3000000
GP-005075,2022-08-27,Plus,784.0,3000000
GP-005076,2022-05-16,Basic,325.0,0
GP-005077,2023-09-27,Plus,778.0,500000
GP-005078,2022-09-12,Basic,412.0,0
GP-005079,2021-05-21,Plus,820.0,1500000
GP-005080,2021-09-26,Basic,461.0,0
GP-005081,2022-01-15,Basic,479.0,0
GP-005082,2023-04-06,Basic,438.0,0
GP-005083,2023-07-21,Basic,350.0,0
GP-005084,2021-01-23,Plus,527.0,1500000
GP-005085,2022-06-11,Plus,527.0,500000
GP-005086,2022-07-04,Plus,607.0,1500000
GP-005087,2021-11-20,Plus,697.0,3000000
GP-005088,2021-09-04,Basic,,0
GP-005089,2021-10-03,Plus,561.0,5000000
GP-005090,2022-03-27,Plus,703.0,3000000
GP-005091,2021-12-03,Basic,,0
GP-005092,2021-04-27,Plus,573.0,500000
GP-005093,2022-10-23,Plus,488.0,1500000
GP-005094,2021-07-27,Plus,580.0,5000000
GP-005095,2022-08-23,Plus,737.0,500000
GP-005096,2023-05-24,Plus,476.0,500000
GP-005097,2023-03-07,Plus,476.0,3000000
GP-005098,2021-09-08,Basic,422.0,0
GP-005099,2021-07-30,Plus,847.0,5000000
GP-005100,2022-02-10,Plus,718.0,3000000
GP-005101,2022-07-28,Basic,441.0,0
GP-005102,2022-04-01,Plus,823.0,500000
GP-005103,2023-01-16,Basic,456.0,0
GP-005104,2023-05-15,Plus,772.0,3000000
GP-005105,2022-03-29,Plus,,1500000
GP-005106,2022-05-28,Basic,332.0,0
GP-005107,2022-03-30,Plus,579.0,5000000
GP-005108,2023-03-25,Plus,537.0,500000
GP-005109,2023-02-08,Basic,386.0,0
GP-005110,2021-04-25,Plus,,3000000
GP-005111,2023-02-02,Basic,383.0,0
GP-005112,2023-05-12,Plus,,5000000
GP-005113,2023-08-07,Plus,751.0,5000000
GP-005114,2022-08-27,Plus,513.0,3000000
GP-005115,2021-03-22,Plus,505.0,3000000
GP-005116,2021-02-28,Basic,444.0,0
GP-005117,2021-05-06,Plus,805.0,1500000
GP-005118,2023-06-06,Basic,475.0,0
GP-005119,2023-02-26,Plus,759.0,500000
GP-005120,2021-03-03,Basic,388.0,0
GP-005121,2023-07-03,Plus,628.0,500000
GP-005122,2021-06-01,Plus,525.0,500000
GP-005123,2022-01-19,Basic,307.0,0
GP-005124,2022-12-26,Basic,322.0,0
GP-005125,2023-03-14,Plus,,3000000
GP-005126,2023-05-08,Plus,575.0,1500000
GP-005127,2023-08-03,Plus,,500000
GP-005128,2022-07-26,Basic,425.0,0
GP-005129,2021-06-19,Plus,522.0,500000
GP-005130,2022-03-21,Basic,,0
GP-005131,2023-02-13,Plus,684.0,500000
GP-005132,2022-06-25,Plus,682.0,500000
GP-005133,2022-07-13,Plus,443.0,3000000
GP-005134,2021-09-16,Plus,585.0,500000
GP-005135,2023-06-25,Basic,412.0,0
GP-005136,2021-12-05,Basic,368.0,0
GP-005137,2023-06-18,Plus,,1500000
GP-005138,2022-08-06,Plus,632.0,1500000
GP-005139,2022-04-07,Plus,659.0,500000
GP-005140,2023-05-13,Basic,447.0,0
GP-005141,2023-04-25,Plus,779.0,500000
GP-005142,2022-12-20,Plus,582.0,500000
GP-005143,2021-08-16,Plus,407.0,500000
GP-005144,2021-04-27,Plus,551.0,500000
GP-005145,2023-08-29,Basic,440.0,0
GP-005146,2021-05-09,Basic,357.0,0
GP-005147,2022-04-26,Plus,847.0,1500000
GP-005148,2022-07-22,Basic,433.0,0
GP-005149,2023-07-05,Plus,615.0,500000
GP-005150,2021-06-20,Plus,465.0,1500000
GP-005151,2023-06-04,Plus,768.0,500000
GP-005152,2023-09-04,Plus,519.0,3000000
GP-005153,2022-03-26,Plus,842.0,5000000
GP-005154,2021-04-29,Plus,,500000
GP-005155,2023-01-25,Plus,,1500000
GP-005156,2022-01-04,Plus,718.0,500000
GP-005157,2021-07-09,Plus,598.0,1500000
GP-005158,2022-11-18,Plus,709.0,3000000
GP-005159,2022-07-08,Basic,,0
GP-005160,2023-07-30,Basic,305.0,0
GP-005161,2023-07-09,Plus,764.0,5000000
GP-005162,2022-03-14,Basic,307.0,0
GP-005163,2023-09-05,Basic,337.0,0
GP-005164,2021-04-02,Basic,356.0,0
GP-005165,2022-04-04,Plus,800.0,5000000
GP-005166,2021-10-19,Basic,455.0,0
GP-005167,2023-09-06,Plus,802.0,5000000
GP-005168,2021-04-21,Plus,462.0,3000000
GP-005169,2021-01-21,Plus,443.0,500000
GP-005170,2021-02-16,Basic,436.0,0
GP-005171,2021-10-12,Basic,313.0,0
GP-005172,2022-03-21,Basic,307.0,0
GP-005173,2022-01-09,Plus,765.0,500000
GP-005174,2023-06-07,Plus,566.0,3000000
GP-005175,2021-06-01,Plus,640.0,500000
GP-005176,2023-08-24,Basic,,0
GP-005177,2022-10-21,Basic,,0
GP-005178,2023-01-01,Plus,718.0,1500000
GP-005179,2022-11-28,Plus,462.0,500000
GP-005180,2023-08-25,Basic,480.0,0
GP-005181,2023-06-05,Basic,496.0,0
GP-005182,2022-04-03,Basic,346.0,0
GP-005183,2023-09-16,Plus,696.0,3000000
GP-005184,2023-03-08,Basic,,0
GP-005185,2022-02-04,Basic,413.0,0
GP-005186,2023-09-08,Plus,493.0,5000000
GP-005187,2021-07-13,Plus,848.0,1500000
GP-005188,2023-09-15,Plus,605.0,1500000
GP-005189,2023-03-10,Basic,305.0,0
GP-005190,2023-01-11,Plus,408.0,1500000
GP-005191,2021-03-09,Plus,615.0,3000000
GP-005192,2022-04-01,Plus,605.0,1500000
GP-005193,2021-10-22,Plus,537.0,5000000
GP-005194,2021-01-21,Basic,302.0,0
GP-005195,2023-07-21,Basic,320.0,0
GP-005196,2022-07-07,Plus,726.0,3000000
GP-005197,2021-08-30,Plus,574.0,500000
GP-005198,2021-12-05,Plus,529.0,500000
GP-005199,2021-10-04,Plus,812.0,3000000
GP-005200,2022-04-27,Basic,315.0,0
GP-005201,2022-11-07,Basic,407.0,0
GP-005202,2021-05-14,Plus,,1500000
GP-005203,2023-09-19,Plus,800.0,1500000
GP-005204,2021-10-22,Basic,448.0,0
GP-005205,2021-01-25,Plus,691.0,5000000
GP-005206,2021-06-23,Basic,,0
GP-005207,2023-04-04,Basic,412.0,0
